customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
2920,195,1,71010.29599999999,4,1,2,7,New Customers
2921,55,2,102194.524,5,3,2,10,Potential Loyalists
2923,741,3,200658.32,2,4,4,10,Loyal Customers
2925,211,9,691936.0745,4,5,5,14,Champions
2926,1176,1,102287.45,1,1,2,4,Lost Customers
2927,991,1,21949.014499999997,1,1,1,3,Lost Customers
2930,212,16,799451.6425,4,5,5,14,Champions
2932,226,4,262728.4595,3,4,4,11,Loyal Customers
2936,9,3,295165.914,5,4,4,13,Champions
2937,298,2,104518.63,3,3,3,9,Potential Loyalists
2938,606,2,24511.377,2,3,1,6,At Risk
2939,474,7,439906.7735,2,5,5,12,Loyal Customers
2942,154,5,239322.16950000002,4,4,4,12,Champions
2944,66,13,363378.2465,5,5,5,15,Champions
2947,416,4,239062.3545,3,4,4,11,Loyal Customers
2948,205,1,166566.3595,4,1,3,8,New Customers
2949,51,1,15321.824999999999,5,1,1,7,New Customers
2950,702,1,37752.6,2,1,1,4,Lost Customers
2953,226,2,27841.958000000002,3,3,1,7,Potential Loyalists
2955,26,7,529334.897,5,5,5,15,Champions
2957,28,5,218215.949,5,4,4,13,Champions
2958,726,1,4477.072,2,1,1,4,Lost Customers
2959,291,2,221443.695,3,3,4,10,Potential Loyalists
2961,110,1,5950.200000000001,4,1,1,6,New Customers
2962,535,1,41830.52,2,1,1,4,Lost Customers
2963,12,1,68912.85749999998,5,1,2,8,New Customers
2964,266,1,119004.51,3,1,3,7,Needs Attention
2965,1288,1,30136.32,1,1,1,3,Lost Customers
2966,248,1,8598.852,3,1,1,5,Needs Attention
2967,1300,1,28219.32,1,1,1,3,Lost Customers
2968,106,1,65593.22499999999,4,1,2,7,New Customers
2969,460,3,125083.2915,2,4,3,9,Loyal Customers
2970,665,1,23058.2,2,1,1,4,Lost Customers
2973,29,5,152532.1215,5,4,3,12,Loyal Customers
2975,334,1,27752.22,3,2,1,6,Needs Attention
2976,243,2,127635.965,3,3,3,9,Potential Loyalists
2977,555,1,51357.96,2,2,2,6,Lost Customers
2978,82,3,264507.36,5,4,4,13,Champions
2979,272,7,501147.20499999996,3,5,5,13,Loyal Customers
2980,39,1,85136.274,5,2,2,9,New Customers
2982,612,4,237709.3385,2,4,4,10,Loyal Customers
2983,319,1,166805.66449999998,3,2,3,8,Needs Attention
2984,361,3,106181.71250000001,3,4,3,10,Loyal Customers
2985,138,3,180959.32150000002,4,4,4,12,Champions
2986,255,4,135089.763,3,4,3,10,Loyal Customers
2989,18,3,104925.94750000001,5,4,3,12,Loyal Customers
2990,59,1,65337.100000000006,5,2,2,9,New Customers
2991,399,1,54994.53,3,2,2,7,Needs Attention
2992,1165,1,49178.45849999999,1,2,1,4,Lost Customers
2993,473,3,153499.131,2,4,3,9,Loyal Customers
2994,710,6,288786.62200000003,2,5,4,11,Loyal Customers
2995,163,5,236456.70500000002,4,4,4,12,Champions
2996,454,2,191850.839,2,3,4,9,At Risk
2997,783,1,151434.152,1,2,3,6,Lost Customers
2998,1196,1,78509.98999999999,1,2,2,5,Lost Customers
2999,587,3,351986.82999999996,2,4,5,11,Loyal Customers
3001,223,4,260575.9145,3,4,4,11,Loyal Customers
3006,783,3,209270.64649999997,1,4,4,9,Loyal Customers
3007,317,1,23716.1985,3,2,1,6,Needs Attention
3008,821,2,13949.285,1,3,1,5,At Risk
3011,598,1,106454.07,2,2,3,7,Lost Customers
3012,277,5,373099.058,3,4,5,12,Loyal Customers
3014,4,155,8688891.7795,5,5,5,15,Champions
3015,94,2,172295.89899999998,4,3,3,10,Potential Loyalists
3016,130,7,474605.7915,4,5,5,14,Champions
3019,1129,1,36363.087,1,2,1,4,Lost Customers
3020,161,7,492453.1145,4,5,5,14,Champions
3021,28,2,64263.6265,5,3,2,10,Potential Loyalists
3022,118,8,428814.3505,4,5,5,14,Champions
3023,206,2,64680.58,4,3,2,9,Potential Loyalists
3024,369,5,253635.34949999998,3,4,4,11,Loyal Customers
3025,5,2,232784.72,5,3,4,12,Potential Loyalists
3027,425,3,175928.191,3,4,3,10,Loyal Customers
3029,183,5,353428.949,4,4,5,13,Champions
3032,808,1,107420.25,1,2,3,6,Lost Customers
3033,463,2,77394.698,2,3,2,7,At Risk
3036,46,5,305182.257,5,4,4,13,Champions
3037,1284,1,72280.22,1,2,2,5,Lost Customers
3039,557,1,21707.0475,2,2,1,5,Lost Customers
3040,1261,2,229914.3665,1,3,4,8,At Risk
3041,20,9,404283.34249999997,5,5,5,15,Champions
3042,445,2,108191.635,2,3,3,8,At Risk
3043,8,1,55975.50400000001,5,2,2,9,New Customers
3044,535,1,34172.925,2,2,1,5,Lost Customers
3045,339,3,119037.82,3,4,3,10,Loyal Customers
3046,665,2,33911.428,2,3,1,6,At Risk
3047,574,4,428194.2025,2,4,5,11,Loyal Customers
3048,966,1,8339.39,1,2,1,4,Lost Customers
3049,963,2,104503.4775,1,3,3,7,At Risk
3053,70,7,678070.926,5,5,5,15,Champions
3054,1236,1,73427.796,1,2,2,5,Lost Customers
3055,807,4,223817.1955,1,4,4,9,Loyal Customers
3057,81,7,362403.6265,5,5,5,15,Champions
3058,71,3,119508.098,5,4,3,12,Loyal Customers
3059,17,4,195923.405,5,4,4,13,Champions
3061,81,13,851767.017,5,5,5,15,Champions
3062,1098,2,253415.87,1,3,4,8,At Risk
3063,1193,1,23458.0,1,2,1,4,Lost Customers
3064,1253,1,66702.087,1,2,2,5,Lost Customers
3065,1281,1,48220.04,1,2,1,4,Lost Customers
3067,1079,1,153465.32,1,2,3,6,Lost Customers
3068,1204,1,92269.285,1,2,2,5,Lost Customers
3070,234,10,573484.431,3,5,5,13,Loyal Customers
3071,355,3,58359.61,3,4,2,9,Potential Loyalists
3072,147,6,234003.935,4,5,4,13,Champions
3073,923,3,99978.8745,1,4,2,7,At Risk
3074,353,2,77062.732,3,3,2,8,Potential Loyalists
3075,369,2,258594.18,3,3,4,10,Potential Loyalists
3076,1151,1,10338.9355,1,2,1,4,Lost Customers
3077,72,12,715631.565,5,5,5,15,Champions
3078,811,1,17042.969999999998,1,2,1,4,Lost Customers
3079,20,7,506724.77,5,5,5,15,Champions
3080,296,4,311844.9015,3,4,4,11,Loyal Customers
3081,391,2,150714.63749999998,3,3,3,9,Potential Loyalists
3082,15,9,232595.338,5,5,4,14,Champions
3083,93,1,134069.5955,4,2,3,9,New Customers
3084,266,6,372102.864,3,5,5,13,Loyal Customers
3085,756,1,82170.45,2,2,2,6,Lost Customers
3087,136,9,310342.795,4,5,4,13,Champions
3088,132,2,185008.645,4,3,4,11,Potential Loyalists
3089,562,1,7077.807,2,2,1,5,Lost Customers
3090,932,2,110636.028,1,3,3,7,At Risk
3093,8,5,284612.075,5,4,4,13,Champions
3095,790,1,15067.626999999999,1,2,1,4,Lost Customers
3096,695,1,32786.96000000001,2,2,1,5,Lost Customers
3098,83,2,158627.76,5,3,3,11,Potential Loyalists
3099,603,5,194884.686,2,4,4,10,Loyal Customers
3100,79,8,663956.7725,5,5,5,15,Champions
3101,421,5,604999.599,3,4,5,12,Loyal Customers
3102,790,2,137539.152,1,3,3,7,At Risk
3103,42,7,187064.6875,5,5,4,14,Champions
3104,419,3,163807.06449999998,3,4,3,10,Loyal Customers
3105,188,2,88263.195,4,3,2,9,Potential Loyalists
3106,232,2,75948.89,3,3,2,8,Potential Loyalists
3107,1053,5,234908.7805,1,4,4,9,Loyal Customers
3108,336,3,129554.011,3,4,3,10,Loyal Customers
3109,131,3,150384.997,4,4,3,11,Loyal Customers
3110,65,7,301033.9215,5,5,4,14,Champions
3113,187,3,221912.11800000002,4,4,4,12,Champions
3114,828,1,47639.689999999995,1,2,1,4,Lost Customers
3115,112,1,177831.45,4,2,4,10,New Customers
3116,1059,1,41193.312000000005,1,2,1,4,Lost Customers
3117,1133,1,31544.672000000002,1,2,1,4,Lost Customers
3118,146,2,242414.733,4,3,4,11,Potential Loyalists
3119,51,16,1015632.33,5,5,5,15,Champions
3121,252,2,71374.0085,3,3,2,8,Potential Loyalists
3122,89,8,414803.896,4,5,5,14,Champions
3123,319,1,64209.55949999999,3,2,2,7,Needs Attention
3124,742,4,290249.17350000003,2,4,4,10,Loyal Customers
3126,495,1,5370.736000000001,2,2,1,5,Lost Customers
3127,371,7,575946.4175,3,5,5,13,Loyal Customers
3128,263,1,50024.86,3,2,2,7,Needs Attention
3129,425,1,45490.29,3,2,1,6,Needs Attention
3130,597,2,58851.731,2,3,2,7,At Risk
3132,665,2,115832.48449999999,2,3,3,8,At Risk
3133,990,2,120939.31999999999,1,3,3,7,At Risk
3136,8,9,456624.0315,5,5,5,15,Champions
3139,482,2,166434.151,2,3,3,8,At Risk
3140,67,2,79524.544,5,3,2,10,Potential Loyalists
3144,170,7,300209.234,4,5,4,13,Champions
3145,18,45,2772969.7945,5,5,5,15,Champions
3146,726,1,122803.51999999999,2,2,3,7,Lost Customers
3147,620,1,77224.56,2,2,2,6,Lost Customers
3149,375,5,416588.6175,3,4,5,12,Loyal Customers
3150,986,2,105659.4455,1,3,3,7,At Risk
3151,170,9,435399.728,4,5,5,14,Champions
3152,1011,2,141309.582,1,3,3,7,At Risk
3153,655,1,80640.1035,2,2,2,6,Lost Customers
3154,558,2,86683.67249999999,2,3,2,7,At Risk
3155,16,16,1265116.416,5,5,5,15,Champions
3156,49,4,352904.663,5,4,5,14,Champions
3158,239,3,127344.167,3,4,3,10,Loyal Customers
3160,1277,1,4330.908,1,2,1,4,Lost Customers
3161,104,2,10535.408000000001,4,3,1,8,Potential Loyalists
3162,515,9,281212.344,2,5,4,11,Loyal Customers
3163,46,3,95928.302,5,4,2,11,Potential Loyalists
3164,23,34,1737493.6905,5,5,5,15,Champions
3165,750,1,113784.82,2,2,3,7,Lost Customers
3166,176,10,497346.95,4,5,5,14,Champions
3167,401,3,258005.464,3,4,4,11,Loyal Customers
3169,802,1,75069.72,1,2,2,5,Lost Customers
3170,77,1,47215.296,5,2,1,8,New Customers
3171,261,4,302955.536,3,4,4,11,Loyal Customers
3172,369,5,392755.69,3,4,5,12,Loyal Customers
3173,620,1,146545.24000000002,2,2,3,7,Lost Customers
3174,715,2,140008.68099999998,2,3,3,8,At Risk
3175,53,1,14953.992000000002,5,2,1,8,New Customers
3176,161,1,1623.48,4,2,1,7,New Customers
3177,454,1,117618.20999999999,2,2,3,7,Lost Customers
3178,1060,1,128367.036,1,2,3,6,Lost Customers
3179,1325,1,1624.6349999999998,1,2,1,4,Lost Customers
3180,22,6,488523.1905,5,5,5,15,Champions
3181,387,7,412136.47250000003,3,5,5,13,Loyal Customers
3182,1331,1,150321.68,1,2,3,6,Lost Customers
3183,278,4,251106.91400000002,3,4,4,11,Loyal Customers
3184,646,1,18547.803,2,2,1,5,Lost Customers
3185,144,5,219960.235,4,4,4,12,Champions
3188,461,5,134076.2545,2,4,3,9,Loyal Customers
3191,826,3,235096.306,1,4,4,9,Loyal Customers
3194,372,3,231238.301,3,4,4,11,Loyal Customers
3195,5,5,300491.936,5,4,4,13,Champions
3196,673,1,82029.216,2,2,2,6,Lost Customers
3197,407,1,7829.8640000000005,3,2,1,6,Needs Attention
3198,655,1,39332.899999999994,2,2,1,5,Lost Customers
3199,705,2,157010.06199999998,2,3,3,8,At Risk
3200,594,1,58768.558,2,2,2,6,Lost Customers
3201,1313,1,5623.536,1,2,1,4,Lost Customers
3202,5,7,523479.251,5,5,5,15,Champions
3203,194,3,176605.6355,4,4,3,11,Loyal Customers
3204,93,17,1006145.7635,4,5,5,14,Champions
3205,354,6,396817.4925,3,5,5,13,Loyal Customers
3206,15,8,524709.5865,5,5,5,15,Champions
3208,1062,2,112008.0735,1,3,3,7,At Risk
3210,376,4,131138.617,3,4,3,10,Loyal Customers
3211,489,2,26254.675,2,3,1,6,At Risk
3212,1241,1,67508.38,1,2,2,5,Lost Customers
3213,88,3,508196.4555,5,4,5,14,Champions
3214,700,2,61696.9725,2,3,2,7,At Risk
3215,1253,1,16777.5225,1,2,1,4,Lost Customers
3217,319,1,5406.31,3,2,1,6,Needs Attention
3218,460,1,7766.13,2,2,1,5,Lost Customers
3219,198,3,184752.5105,4,4,4,12,Champions
3221,45,8,403380.4825,5,5,5,15,Champions
3222,46,1,60413.426999999996,5,2,2,9,New Customers
3223,218,2,103318.77799999999,3,3,2,8,Potential Loyalists
3224,18,3,178444.58,5,4,4,13,Champions
3225,955,1,85709.608,1,2,2,5,Lost Customers
3226,1134,1,112558.87,1,2,3,6,Lost Customers
3227,63,4,243046.488,5,4,4,13,Champions
3228,103,3,180034.908,4,4,4,12,Champions
3229,168,1,9803.7,4,2,1,7,New Customers
3230,859,2,127684.4785,1,3,3,7,At Risk
3232,61,2,64377.367,5,3,2,10,Potential Loyalists
3233,445,1,1711.34,2,2,1,5,Lost Customers
3235,94,8,608444.819,4,5,5,14,Champions
3236,406,2,221689.0835,3,3,4,10,Potential Loyalists
3237,2,9,487992.086,5,5,5,15,Champions
3238,633,2,143911.768,2,3,3,8,At Risk
3239,98,12,650297.2585,4,5,5,14,Champions
3240,980,1,8208.135,1,2,1,4,Lost Customers
3241,779,1,142.13,1,2,1,4,Lost Customers
3242,126,12,621853.934,4,5,5,14,Champions
3245,226,2,254377.43,3,3,4,10,Potential Loyalists
3246,104,7,528642.5175,4,5,5,14,Champions
3247,123,3,219524.313,4,4,4,12,Champions
3248,20,5,389949.117,5,4,5,14,Champions
3249,70,2,94634.437,5,3,2,10,Potential Loyalists
3250,8,25,1230051.42,5,5,5,15,Champions
3252,58,4,326072.82899999997,5,4,5,14,Champions
3253,212,2,54258.08800000001,4,3,2,9,Potential Loyalists
3254,178,3,88962.223,4,4,2,10,Potential Loyalists
3255,1264,1,43591.2975,1,2,1,4,Lost Customers
3258,700,1,85987.638,2,2,2,6,Lost Customers
3261,23,7,193320.2115,5,5,4,14,Champions
3262,687,3,126103.73,2,4,3,9,Loyal Customers
3263,127,2,130045.75,4,3,3,10,Potential Loyalists
3264,3,15,816116.201,5,5,5,15,Champions
3267,18,5,218755.808,5,4,4,13,Champions
3268,50,5,457358.832,5,4,5,14,Champions
3269,284,8,399975.668,3,5,5,13,Loyal Customers
3270,75,9,392306.3135,5,5,5,15,Champions
3271,454,3,108331.155,2,4,3,9,Loyal Customers
3272,561,1,8894.94,2,2,1,5,Lost Customers
3274,767,2,40850.637,1,3,1,5,At Risk
3277,371,3,229456.1085,3,4,4,11,Loyal Customers
3279,4,4,152823.298,5,4,3,12,Loyal Customers
3282,942,2,99995.83599999998,1,3,2,6,At Risk
3284,560,2,80045.75,2,3,2,7,At Risk
3287,814,4,320963.43499999994,1,4,5,10,Loyal Customers
3288,38,10,610345.879,5,5,5,15,Champions
3289,434,1,23686.704,2,2,1,5,Lost Customers
3291,248,2,167903.015,3,3,3,9,Potential Loyalists
3292,251,8,332852.6455,3,5,5,13,Loyal Customers
3295,576,4,96838.56199999999,2,4,2,8,At Risk
3296,169,2,154263.72999999998,4,3,3,10,Potential Loyalists
3298,461,3,144599.47,2,4,3,9,Loyal Customers
3301,94,4,113322.176,4,4,3,11,Loyal Customers
3302,214,9,621135.9705,4,5,5,14,Champions
3304,197,2,192766.532,4,3,4,11,Potential Loyalists
3305,317,1,16444.0235,3,2,1,6,Needs Attention
3306,62,8,624819.6549999999,5,5,5,15,Champions
3307,311,2,147780.214,3,3,3,9,Potential Loyalists
3309,1267,1,9855.27,1,2,1,4,Lost Customers
3311,58,1,122493.34400000001,5,2,3,10,New Customers
3312,281,2,63671.06249999999,3,3,2,8,Potential Loyalists
3314,842,4,165054.783,1,4,3,8,Loyal Customers
3315,366,2,161276.13999999998,3,3,3,9,Potential Loyalists
3316,210,2,181417.80949999997,4,3,4,11,Potential Loyalists
3317,26,4,162087.585,5,4,3,12,Loyal Customers
3318,1080,3,281608.4835,1,4,4,9,Loyal Customers
3320,59,8,574474.5975,5,5,5,15,Champions
3322,318,2,184480.83299999998,3,3,4,10,Potential Loyalists
3323,127,4,119015.774,4,4,3,11,Loyal Customers
3324,1142,1,33806.124,1,2,1,4,Lost Customers
3326,262,1,50477.46,3,2,2,7,Needs Attention
3327,478,3,114817.29,2,4,3,9,Loyal Customers
3329,15,5,219673.54499999998,5,4,4,13,Champions
3330,393,7,510705.844,3,5,5,13,Loyal Customers
3331,496,3,153436.2225,2,4,3,9,Loyal Customers
3332,357,4,258491.12550000002,3,4,4,11,Loyal Customers
3333,226,10,607469.587,3,5,5,13,Loyal Customers
3336,350,1,20966.386,3,2,1,6,Needs Attention
3337,392,4,269588.929,3,4,4,11,Loyal Customers
3338,756,1,40126.896,2,2,1,5,Lost Customers
3339,168,3,111870.06949999998,4,4,3,11,Loyal Customers
3341,284,1,65570.36799999999,3,2,2,7,Needs Attention
3343,250,3,104317.91399999999,3,4,3,10,Loyal Customers
3344,414,2,95120.46800000001,3,3,2,8,Potential Loyalists
3347,162,15,925078.2835,4,5,5,14,Champions
3348,1073,1,43736.73,1,2,1,4,Lost Customers
3349,78,9,468105.05950000003,5,5,5,15,Champions
3351,479,7,600465.3775,2,5,5,12,Loyal Customers
3353,272,3,196835.229,3,4,4,11,Loyal Customers
3358,302,4,286015.0035,3,4,4,11,Loyal Customers
3360,667,1,100161.61149999998,2,2,2,6,Lost Customers
3361,70,1,20892.0,5,2,1,8,New Customers
3363,196,4,109844.293,4,4,3,11,Loyal Customers
3367,1302,1,19239.134,1,2,1,4,Lost Customers
3370,932,1,108358.66799999999,1,2,3,6,Lost Customers
3371,147,12,542233.0464999999,4,5,5,14,Champions
3372,741,1,43400.88,2,2,1,5,Lost Customers
3373,990,1,25256.66,1,2,1,4,Lost Customers
3376,242,1,78227.0925,3,2,2,7,Needs Attention
3378,38,12,800553.6875,5,5,5,15,Champions
3379,91,6,484315.822,4,5,5,14,Champions
3380,406,4,287904.521,3,4,4,11,Loyal Customers
3381,115,3,154626.01849999998,4,4,3,11,Loyal Customers
3383,681,1,131039.895,2,2,3,7,Lost Customers
3384,86,9,427333.41000000003,5,5,5,15,Champions
3385,202,2,129734.33999999998,4,3,3,10,Potential Loyalists
3386,325,3,161091.248,3,4,3,10,Loyal Customers
3388,830,1,47994.824,1,2,1,4,Lost Customers
3389,103,12,876137.9765000001,4,5,5,14,Champions
3393,39,8,410268.8255,5,5,5,15,Champions
3394,861,2,179527.37999999998,1,3,4,8,At Risk
3395,129,6,308814.2745,4,5,4,13,Champions
3396,1246,1,165266.7975,1,2,3,6,Lost Customers
3397,111,4,282258.749,4,4,4,12,Champions
3398,911,2,107673.938,1,3,3,7,At Risk
3401,162,2,52501.270000000004,4,3,2,9,Potential Loyalists
3403,46,4,70222.087,5,4,2,11,Potential Loyalists
3404,1043,2,177228.51,1,3,4,8,At Risk
3405,557,2,85018.755,2,3,2,7,At Risk
3406,585,1,35451.72,2,2,1,5,Lost Customers
3407,628,3,107529.304,2,4,3,9,Loyal Customers
3408,32,7,229887.28699999998,5,5,4,14,Champions
3409,444,1,27465.048,2,2,1,5,Lost Customers
3410,9,11,757599.4155,5,5,5,15,Champions
3411,170,11,785058.629,4,5,5,14,Champions
3413,710,1,31640.543999999998,2,2,1,5,Lost Customers
3414,167,5,344026.4315,4,4,5,13,Champions
3415,827,1,111969.16200000001,1,2,3,6,Lost Customers
3418,206,2,135062.7,4,3,3,10,Potential Loyalists
3419,410,3,113805.07400000001,3,4,3,10,Loyal Customers
3422,290,11,677148.315,3,5,5,13,Loyal Customers
3423,580,2,69270.6515,2,3,2,7,At Risk
3424,395,3,289938.062,3,4,4,11,Loyal Customers
3425,403,6,332963.62950000004,3,5,5,13,Loyal Customers
3426,916,1,16803.329999999998,1,2,1,4,Lost Customers
3427,449,3,39201.412000000004,2,4,1,7,At Risk
3428,482,3,235320.8,2,4,4,10,Loyal Customers
3429,729,3,165804.17500000002,2,4,3,9,Loyal Customers
3430,143,2,60277.0205,4,3,2,9,Potential Loyalists
3432,2,12,465847.8495,5,5,5,15,Champions
3434,14,7,345648.37799999997,5,5,5,15,Champions
3435,238,16,975348.4625,3,5,5,13,Loyal Customers
3437,101,5,330081.728,4,4,5,13,Champions
3439,67,12,916912.6325,5,5,5,15,Champions
3440,16,2,173815.688,5,3,3,11,Potential Loyalists
3442,268,1,9384.824,3,2,1,6,Needs Attention
3443,862,2,66562.036,1,3,2,6,At Risk
3445,227,2,76365.62,3,3,2,8,Potential Loyalists
3446,583,8,439864.2455,2,5,5,12,Loyal Customers
3447,321,2,255637.113,3,3,4,10,Potential Loyalists
3448,65,2,50383.73849999999,5,3,2,10,Potential Loyalists
3450,983,1,247.02,1,2,1,4,Lost Customers
3452,360,4,236291.4785,3,4,4,11,Loyal Customers
3453,53,21,1504517.7955,5,5,5,15,Champions
3454,831,2,120815.62150000001,1,3,3,7,At Risk
3458,785,2,200387.45,1,3,4,8,At Risk
3461,133,6,330252.2245,4,5,5,14,Champions
3462,64,4,201747.346,5,4,4,13,Champions
3466,272,1,82280.13,3,2,2,7,Needs Attention
3467,155,5,199622.07499999998,4,4,4,12,Champions
3468,663,1,64871.7,2,2,2,6,Lost Customers
3469,75,5,215013.391,5,4,4,13,Champions
3470,487,1,47582.448000000004,2,2,1,5,Lost Customers
3472,1090,2,161281.906,1,3,3,7,At Risk
3473,374,1,8116.38,3,2,1,6,Needs Attention
3474,70,3,321181.4995,5,4,5,14,Champions
3476,99,3,137321.892,4,4,3,11,Loyal Customers
3479,841,1,57181.47,1,2,2,5,Lost Customers
3481,236,8,508664.965,3,5,5,13,Loyal Customers
3483,68,5,325236.3755,5,4,5,14,Champions
3485,677,3,163724.51,2,4,3,9,Loyal Customers
3487,6,10,637830.499,5,5,5,15,Champions
3488,182,4,219636.7495,4,4,4,12,Champions
3489,32,6,283234.21,5,5,4,14,Champions
3492,432,5,278000.13550000003,2,4,4,10,Loyal Customers
3494,499,2,172842.36,2,3,3,8,At Risk
3495,598,1,69582.978,2,2,2,6,Lost Customers
3496,1171,1,71591.905,1,2,2,5,Lost Customers
3497,21,18,961385.123,5,5,5,15,Champions
3499,11,3,98564.674,5,4,2,11,Potential Loyalists
3500,315,1,43505.479999999996,3,2,1,6,Needs Attention
3501,334,3,96376.1605,3,4,2,9,Potential Loyalists
3502,353,7,328538.0995,3,5,5,13,Loyal Customers
3503,462,6,216438.9055,2,5,4,11,Loyal Customers
3504,345,2,106627.378,3,3,3,9,Potential Loyalists
3506,9,1,137165.56,5,2,3,10,New Customers
3508,739,1,52121.490000000005,2,2,2,6,Lost Customers
3509,726,3,183955.992,2,4,4,10,Loyal Customers
3510,82,5,315212.326,5,4,5,14,Champions
3511,16,9,522236.0,5,5,5,15,Champions
3512,1097,1,13355.122500000001,1,2,1,4,Lost Customers
3514,98,10,576421.13,4,5,5,14,Champions
3516,843,2,95486.12,1,3,2,6,At Risk
3518,1115,1,48337.613,1,2,1,4,Lost Customers
3519,27,19,1325510.64,5,5,5,15,Champions
3520,919,1,38196.03200000001,1,2,1,4,Lost Customers
3521,963,2,94453.557,1,3,2,6,At Risk
3523,155,7,346837.027,4,5,5,14,Champions
3524,112,3,280239.81799999997,4,4,4,12,Champions
3527,593,2,165591.2865,2,3,3,8,At Risk
3528,787,2,56826.7365,1,3,2,6,At Risk
3529,745,2,34646.523,2,3,1,6,At Risk
3532,251,3,214973.688,3,4,4,11,Loyal Customers
3533,582,1,26495.082000000002,2,2,1,5,Lost Customers
3534,133,4,61999.7225,4,4,2,10,Potential Loyalists
3535,358,1,67707.378,3,2,2,7,Needs Attention
3537,11,79,5865062.2615,5,5,5,15,Champions
3538,98,3,109858.49,4,4,3,11,Loyal Customers
3540,499,1,36841.12,2,2,1,5,Lost Customers
3542,620,1,17655.904000000002,2,2,1,5,Lost Customers
3544,137,5,331626.608,4,4,5,13,Champions
3545,957,1,121820.808,1,2,3,6,Lost Customers
3546,1025,1,32623.8,1,2,1,4,Lost Customers
3547,546,1,47390.6,2,2,1,5,Lost Customers
3548,438,2,216891.856,2,3,4,9,At Risk
3549,179,1,112409.32,4,2,3,9,New Customers
3550,412,3,230089.3265,3,4,4,11,Loyal Customers
3551,911,1,28624.3,1,2,1,4,Lost Customers
3552,220,1,35148.624,3,2,1,6,Needs Attention
3553,1143,2,82957.2125,1,3,2,6,At Risk
3555,36,6,400645.995,5,5,5,15,Champions
3556,121,1,107277.021,4,2,3,9,New Customers
3557,503,3,351622.886,2,4,5,11,Loyal Customers
3558,357,4,279002.3615,3,4,4,11,Loyal Customers
3559,535,2,146347.7295,2,3,3,8,At Risk
3560,386,6,286902.88550000003,3,5,4,12,Loyal Customers
3561,480,1,24572.96,2,2,1,5,Lost Customers
3562,1160,1,23349.912,1,2,1,4,Lost Customers
3564,1,102,6796057.66,5,5,5,15,Champions
3565,175,1,38471.713,4,2,1,7,New Customers
3566,11,6,241953.399,5,5,4,14,Champions
3567,706,3,266621.791,2,4,4,10,Loyal Customers
3568,170,2,53377.324,4,3,2,9,Potential Loyalists
3569,149,1,163128.348,4,2,3,9,New Customers
3570,156,7,412047.2075,4,5,5,14,Champions
3571,13,6,301131.055,5,5,4,14,Champions
3573,231,1,74336.79000000001,3,2,2,7,Needs Attention
3574,173,1,62617.48,4,2,2,8,New Customers
3577,350,3,330126.69800000003,3,4,5,12,Loyal Customers
3579,758,2,158169.684,2,3,3,8,At Risk
3580,16,2,164500.838,5,3,3,11,Potential Loyalists
3583,496,2,66576.978,2,3,2,7,At Risk
3584,158,8,532688.4704999999,4,5,5,14,Champions
3585,50,3,154333.55099999998,5,4,3,12,Loyal Customers
3589,176,4,75586.1255,4,4,2,10,Potential Loyalists
3590,284,2,145815.3445,3,3,3,9,Potential Loyalists
3591,278,1,13435.395,3,2,1,6,Needs Attention
3592,752,4,254330.45750000002,2,4,4,10,Loyal Customers
3594,706,3,125049.62,2,4,3,9,Loyal Customers
3595,40,17,1000795.654,5,5,5,15,Champions
3597,166,5,268341.26,4,4,4,12,Champions
3599,1011,1,25962.578499999996,1,2,1,4,Lost Customers
3600,230,9,316448.387,3,5,5,13,Loyal Customers
3601,234,10,792818.389,3,5,5,13,Loyal Customers
3602,528,2,150006.32,2,3,3,8,At Risk
3603,801,1,45587.829000000005,1,2,1,4,Lost Customers
3604,1248,1,116564.43,1,2,3,6,Lost Customers
3605,358,5,141611.719,3,4,3,10,Loyal Customers
3607,6,7,540985.2405,5,5,5,15,Champions
3609,214,2,64011.2385,4,3,2,9,Potential Loyalists
3610,985,1,156949.41999999998,1,2,3,6,Lost Customers
3612,100,15,796555.4875,4,5,5,14,Champions
3613,696,3,204088.14250000002,2,4,4,10,Loyal Customers
3614,74,4,241755.73200000002,5,4,4,13,Champions
3616,243,2,137159.0225,3,3,3,9,Potential Loyalists
3617,303,3,107167.30500000001,3,4,3,10,Loyal Customers
3619,4,3,144208.4365,5,4,3,12,Loyal Customers
3621,435,5,338136.5125,2,4,5,11,Loyal Customers
3622,127,4,276599.4055,4,4,4,12,Champions
3624,219,5,285416.984,3,4,4,11,Loyal Customers
3625,65,2,35193.8415,5,3,1,9,Potential Loyalists
3627,39,11,456101.73099999997,5,5,5,15,Champions
3628,870,1,77700.58249999999,1,2,2,5,Lost Customers
3629,202,5,382801.446,4,4,5,13,Champions
3630,1195,1,106995.375,1,2,3,6,Lost Customers
3631,1254,1,26929.8115,1,2,1,4,Lost Customers
3632,495,1,103494.51000000001,2,2,3,7,Lost Customers
3634,327,3,131217.7575,3,4,3,10,Loyal Customers
3635,1103,1,13470.915,1,2,1,4,Lost Customers
3636,328,2,131493.0165,3,3,3,9,Potential Loyalists
3637,1178,1,25638.33,1,2,1,4,Lost Customers
3639,106,4,90498.4925,4,4,2,10,Potential Loyalists
3642,337,4,176913.3,3,4,4,11,Loyal Customers
3643,441,1,40156.71000000001,2,2,1,5,Lost Customers
