order_item_id,order_id,product_id,quantity,unit_price
1070,501,770,1,20161.66
1071,501,365,2,5113.03
1072,501,168,1,14527.98
1073,501,366,1,1334.52
1074,502,785,1,2066.66
1075,503,560,2,39206.07
1076,504,3,3,9768.29
1077,505,694,1,300.21
1078,505,601,2,27199.63
1079,506,284,2,1556.77
1080,506,601,1,27199.63
1081,506,430,2,30535.12
1082,507,104,1,32034.98
1083,508,319,3,2218.86
1084,508,201,3,27195.48
1085,509,122,3,14124.65
1086,510,541,2,9706.34
1087,510,435,1,29642.58
1088,510,5,1,12540.07
1089,510,246,3,6406.88
1090,511,208,1,10922.17
1091,512,564,2,31747.15
1092,512,607,2,33356.22
1093,513,34,1,8807.6
1094,513,14,1,8796.43
1095,514,509,2,18697.33
1096,514,766,3,6713.42
1097,514,102,2,17801.59
1098,514,604,2,26524.36
1099,515,701,2,29401.8
1100,515,733,1,1222.12
1101,516,292,1,21837.74
1102,516,652,1,1696.44
1103,516,478,1,21700.44
1104,516,537,3,6820.2
1105,517,229,2,13549.15
1106,517,346,1,1878.8
1107,518,542,2,3540.63
1108,518,693,3,24349.02
1109,518,455,1,8439.53
1110,519,733,1,1222.12
1111,520,29,3,30039.75
1112,520,566,2,32913.19
1113,521,133,1,20543.59
1114,522,503,1,33224.28
1115,522,794,2,5410.61
1116,523,42,2,28177.26
1117,524,294,2,8039.01
1118,525,477,1,40255.58
1119,525,513,1,25471.19
1120,526,219,2,20013.69
1121,527,39,3,30149.34
1122,527,394,2,23025.7
1123,527,617,2,24106.69
1124,528,484,3,11923.28
1125,528,21,3,31304.07
1126,528,399,1,21089.85
1127,528,454,1,4544.12
1128,529,374,1,15888.61
1129,529,714,1,15844.28
1130,529,767,1,10374.18
1131,530,398,1,10295.61
1132,531,373,1,13876.11
1133,532,289,1,6519.69
1134,533,296,2,15885.84
1135,534,11,1,19599.01
1136,535,324,1,39565.36
1137,536,387,2,31308.74
1138,537,414,1,25270.14
1139,537,731,1,29443.21
1140,538,93,1,7314.38
1141,538,96,1,1132.88
1142,538,4,1,27466.85
1143,539,503,2,33224.28
1144,540,253,1,28786.07
1145,540,566,1,32913.19
1146,541,338,1,10544.43
1147,541,101,1,28932.56
1148,542,350,1,18917.76
1149,543,47,2,10345.1
1150,543,781,1,25947.96
1151,543,688,1,1227.32
1152,543,613,3,29100.91
1153,544,446,3,26250.48
1154,544,777,1,11209.22
1155,545,38,1,1712.86
1156,546,209,2,9218.33
1157,546,63,2,10640.98
1158,547,773,2,2023.89
1159,547,668,2,29170.28
1160,548,63,1,10640.98
1161,548,222,1,29322.5
1162,548,101,1,28932.56
1163,548,499,2,35030.53
1164,549,309,2,12928.16
1165,550,166,2,13615.87
1166,551,702,2,19997.49
1167,551,541,1,9706.34
1168,552,427,1,19404.31
1169,552,439,1,9947.2
1170,553,148,2,12808.57
1171,554,562,3,7466.61
1172,554,411,1,18826.42
1173,554,488,1,36073.49
1174,554,428,2,20554.54
1175,555,487,2,23104.78
1176,555,622,3,36868.89
1177,555,54,3,21179.45
1178,556,240,1,14765.05
1179,556,181,1,22875.63
1180,556,59,1,14650.92
1181,556,711,1,11351.49
1182,557,619,2,6123.64
1183,557,791,1,20927.52
1184,557,149,2,24841.93
1185,558,440,1,5770.88
1186,558,264,1,28747.82
1187,559,755,2,31806.15
1188,560,348,2,22270.11
1189,560,353,1,27584.05
1190,560,261,2,20886.66
1191,560,163,3,20592.96
1192,561,489,1,10554.52
1193,562,185,1,19357.24
1194,563,109,1,16942.36
1195,564,124,2,22319.14
1196,564,504,1,25488.29
1197,564,110,1,30715.59
1198,565,275,2,41402.46
1199,565,566,2,32913.19
1200,566,107,2,5251.61
1201,567,192,1,7776.96
1202,568,189,2,29894.64
1203,568,695,1,28019.06
1204,569,26,2,22781.95
1205,569,74,1,18022.52
1206,569,462,1,25933.96
1207,570,351,3,9602.47
1208,571,214,1,5532.96
1209,572,386,1,986.22
1210,572,592,1,23359.23
1211,573,444,2,4487.21
1212,573,248,1,28133.43
1213,574,775,1,4483.51
1214,574,333,1,1294.35
1215,575,619,1,6123.64
1216,575,225,1,31354.8
1217,575,756,2,30617.35
1218,575,620,3,325.54
1219,576,164,2,14227.22
1220,577,49,2,32736.74
1221,577,306,1,4487.76
1222,577,791,1,20927.52
1223,577,577,2,25126.21
1224,578,176,1,12886.98
1225,578,465,2,24218.86
1226,579,501,3,1711.34
1227,579,272,3,25435.1
1228,579,639,2,31758.22
1229,580,518,2,26346.11
1230,581,508,1,9733.31
1231,581,373,1,13876.11
1232,581,772,1,19099.29
1233,581,423,2,8325.84
1234,582,170,1,5698.76
1235,583,635,1,12746.4
1236,584,178,1,25526.06
1237,585,7,1,24051.75
1238,586,384,3,37134.46
1239,587,747,1,17012.67
1240,587,232,1,3725.42
1241,587,346,3,1878.8
1242,588,568,3,24035.34
1243,588,574,1,16220.3
1244,588,292,2,21837.74
1245,589,253,1,28786.07
1246,589,404,2,25620.37
1247,590,28,3,3191.28
1248,590,356,3,21230.61
1249,590,578,2,3912.69
1250,591,771,1,22932.36
1251,591,277,1,5596.34
1252,592,770,2,20161.66
1253,592,613,1,29100.91
1254,593,147,1,22335.69
1255,594,471,2,9172.38
1256,594,317,1,24066.32
1257,595,187,1,28755.68
1258,595,610,3,22763.14
1259,596,638,2,9957.62
1260,596,101,1,28932.56
1261,597,235,1,18133.37
1262,597,103,3,7952.97
1263,597,494,2,19418.6
1264,597,382,1,10290.52
1265,598,684,2,22282.49
1266,599,146,3,32336.12
1267,600,785,1,2066.66
1268,600,235,1,18133.37
1269,601,546,1,3459.86
1270,601,276,1,7206.61
1271,601,323,1,7334.37
1272,601,141,1,7000.82
1273,602,340,1,21633.36
1274,603,738,1,6664.82
1275,604,683,1,40814.8
1276,605,654,1,14509.17
1277,605,144,2,18247.54
1278,606,258,2,10019.57
1279,606,135,2,16066.45
1280,606,158,1,3878.05
1281,606,96,3,1132.88
1282,607,754,1,2508.63
1283,608,442,2,40865.1
1284,609,776,1,7439.51
1285,610,367,2,4965.61
1286,611,556,1,18374.17
1287,611,682,1,11482.83
1288,611,297,2,27331.98
1289,611,444,1,4487.21
1290,612,544,2,13904.13
1291,612,197,1,40261.14
1292,612,757,1,3483.11
1293,613,19,3,40769.51
1294,614,675,2,3936.37
1295,615,327,2,4653.18
1296,615,755,2,31806.15
1297,615,383,1,356.96
1298,615,83,2,6093.53
1299,616,9,1,1499.24
1300,616,774,2,23769.96
1301,617,458,2,37227.69
1302,617,177,2,16294.89
1303,618,14,1,8796.43
1304,618,93,1,7314.38
1305,618,174,1,29206.3
1306,618,167,1,4743.63
1307,619,14,2,8796.43
1308,620,455,2,8439.53
1309,620,41,1,16873.53
1310,620,138,1,35806.75
1311,620,420,1,3598.43
1312,621,190,1,30430.81
1313,622,238,3,22920.68
1314,622,630,1,5350.53
1315,622,77,2,17175.74
1316,622,52,1,4777.14
1317,623,182,1,27141.04
1318,623,138,2,35806.75
1319,623,165,1,36685.38
1320,624,712,1,28493.58
1321,625,675,1,3936.37
1322,625,39,2,30149.34
1323,626,429,1,15995.61
1324,626,57,2,2469.36
1325,626,486,1,27987.76
1326,626,447,1,33760.2
1327,627,334,1,34269.53
1328,627,234,1,8019.56
1329,627,475,1,7735.77
1330,628,675,1,3936.37
1331,628,151,3,34735.37
1332,629,118,3,16239.52
1333,629,13,2,2424.94
1334,630,141,3,7000.82
1335,630,205,1,21474.77
1336,631,120,1,3207.71
1337,631,767,2,10374.18
1338,632,536,2,29842.76
1339,632,371,2,22480.24
1340,633,619,1,6123.64
1341,633,300,2,34565.1
1342,634,485,1,1853.11
1343,635,507,2,31143.12
1344,636,715,1,25678.98
1345,636,188,1,3263.5
1346,637,274,1,11731.03
1347,637,791,1,20927.52
1348,638,439,1,9947.2
1349,638,800,1,8112.4
1350,639,780,1,20915.26
1351,639,12,1,37517.92
1352,639,170,2,5698.76
1353,640,429,2,15995.61
1354,641,178,2,25526.06
1355,641,203,2,5284.26
1356,642,348,1,22270.11
1357,642,233,3,1801.77
1358,642,513,1,25471.19
1359,643,744,1,16757.87
1360,643,286,1,9714.82
1361,644,596,1,22069.88
1362,645,438,3,14419.65
1363,645,52,3,4777.14
1364,645,313,2,18760.35
1365,645,501,3,1711.34
1366,646,536,1,29842.76
1367,646,269,2,21278.84
1368,646,283,1,7398.61
1369,647,668,2,29170.28
1370,647,360,1,15086.05
1371,648,774,2,23769.96
1372,648,240,2,14765.05
1373,649,532,1,22529.67
1374,650,464,2,19284.52
1375,651,316,3,29193.15
1376,651,343,2,23179.37
1377,651,42,3,28177.26
1378,652,373,2,13876.11
1379,653,723,1,13355.69
1380,654,252,2,7164.72
1381,654,217,2,30046.36
1382,654,28,3,3191.28
1383,655,483,1,4674.37
1384,655,718,2,20330.27
1385,656,487,3,23104.78
1386,656,589,1,750.03
1387,657,463,2,8208.79
1388,657,521,2,18644.95
1389,657,663,1,1565.02
1390,658,48,1,31801.34
1391,658,397,2,14373.01
1392,658,483,2,4674.37
1393,659,711,2,11351.49
1394,659,633,2,21144.5
1395,659,516,1,18861.42
1396,660,653,1,15408.69
1397,660,310,1,28361.35
1398,660,585,3,24610.76
1399,660,142,2,20378.71
1400,661,784,3,11310.56
1401,661,80,3,29825.9
1402,661,559,2,10387.04
1403,661,412,1,12060.83
1404,662,781,1,25947.96
1405,663,595,2,13784.64
1406,664,550,1,1083.09
1407,664,164,2,14227.22
1408,664,503,1,33224.28
1409,665,475,1,7735.77
1410,666,626,1,17005.55
1411,666,269,2,21278.84
1412,667,736,3,30699.36
1413,668,790,3,142.13
1414,668,244,3,43345.74
1415,668,335,2,12273.32
1416,668,310,3,28361.35
1417,669,626,1,17005.55
1418,669,429,2,15995.61
1419,669,461,2,1544.05
1420,670,450,1,12386.24
1421,670,195,1,18029.62
1422,670,3,2,9768.29
1423,671,525,1,23420.29
1424,671,761,3,13384.18
1425,671,795,1,31023.71
1426,672,552,2,8661.83
1427,672,115,1,5406.31
1428,672,425,2,10043.74
1429,672,483,3,4674.37
1430,673,352,3,21293.62
1431,674,667,2,29894.3
1432,674,259,3,37657.53
1433,675,205,2,21474.77
1434,676,160,1,8561.75
1435,676,423,1,8325.84
1436,676,646,2,31953.98
1437,677,553,1,19181.02
1438,677,33,2,29509.56
1439,677,531,1,7107.78
1440,677,656,2,16498.64
1441,678,564,3,31747.15
1442,678,179,1,28328.66
1443,679,677,1,13032.59
1444,680,657,3,12313.87
1445,681,553,2,19181.02
1446,681,3,2,9768.29
1447,682,176,2,12886.98
1448,683,34,1,8807.6
1449,683,544,1,13904.13
1450,683,137,2,31623.57
1451,684,432,1,41167.53
1452,685,610,3,22763.14
1453,685,391,3,23997.9
1454,686,497,1,7262.1
1455,686,7,3,24051.75
1456,686,84,3,13747.78
1457,686,183,1,23376.35
1458,687,221,2,26630.56
1459,687,418,1,20892.0
1460,688,373,1,13876.11
1461,688,255,1,29013.74
1462,689,61,3,21778.2
1463,689,256,2,15046.59
1464,689,625,1,21269.95
1465,689,386,1,986.22
1466,690,784,3,11310.56
1467,691,716,2,9908.73
1468,692,451,1,26318.56
1469,692,377,3,9381.69
1470,692,798,1,33914.28
1471,693,560,1,39206.07
1472,693,151,3,34735.37
1473,693,122,2,14124.65
1474,694,284,2,1556.77
1475,694,730,2,20929.18
1476,695,40,2,7157.62
1477,695,391,2,23997.9
1478,696,76,2,33255.54
1479,696,133,1,20543.59
1480,696,382,2,10290.52
1481,697,263,1,3210.26
1482,698,421,2,40927.19
1483,699,408,2,23451.49
1484,699,75,2,7216.45
1485,700,387,2,31308.74
1486,700,625,2,21269.95
1487,701,770,3,20161.66
1488,701,567,2,21018.55
1489,702,462,1,25933.96
1490,702,626,1,17005.55
1491,703,261,2,20886.66
1492,704,98,1,24110.02
1493,705,87,2,34065.41
1494,705,159,1,10189.95
1495,705,130,1,24864.8
1496,706,669,3,32962.34
1497,707,742,1,34397.31
1498,707,765,3,14159.76
1499,707,69,3,28842.99
1500,708,73,1,21709.46
1501,708,223,1,13033.96
1502,708,308,1,27454.04
1503,709,651,2,12751.05
1504,710,554,1,5332.32
1505,710,446,3,26250.48
1506,710,660,2,30862.56
1507,711,338,2,10544.43
1508,712,240,1,14765.05
1509,713,624,2,100.77
1510,713,105,1,14949.16
1511,714,796,3,36520.2
1512,714,559,1,10387.04
1513,714,35,2,2662.34
1514,715,675,1,3936.37
1515,715,374,3,15888.61
1516,716,539,2,10777.33
1517,717,751,1,24255.15
1518,717,658,1,2307.45
1519,717,790,1,142.13
1520,717,298,1,9744.48
1521,718,326,1,15673.0
1522,719,324,1,39565.36
1523,719,415,1,21062.36
1524,719,100,2,2535.58
1525,720,76,2,33255.54
1526,721,776,2,7439.51
1527,722,637,2,10870.4
1528,722,763,2,1829.35
1529,723,199,2,32068.46
1530,723,216,1,31716.04
1531,724,318,2,7725.98
1532,724,282,1,11443.77
1533,725,506,1,16600.0
1534,725,442,2,40865.1
1535,726,323,1,7334.37
1536,727,797,2,24343.81
1537,728,800,2,8112.4
1538,728,366,3,1334.52
1539,728,92,1,30679.42
1540,729,361,1,26310.5
1541,729,393,1,27901.41
1542,730,522,1,17806.83
1543,730,2,1,15424.76
1544,731,267,3,25655.92
1545,731,278,2,20030.26
1546,732,120,2,3207.71
1547,732,408,2,23451.49
1548,732,49,1,32736.74
1549,732,663,1,1565.02
1550,733,735,1,3569.31
1551,734,19,1,40769.51
1552,734,780,2,20915.26
1553,735,25,2,17950.17
1554,735,698,2,16403.33
1555,735,215,2,34481.62
1556,736,558,2,19265.52
1557,736,568,3,24035.34
1558,737,13,1,2424.94
1559,737,156,1,38930.76
1560,737,402,2,20628.65
1561,738,448,1,405.81
1562,738,727,3,1006.23
1563,738,615,1,21696.01
1564,738,212,1,33384.82
1565,739,620,2,325.54
1566,740,55,2,22360.33
1567,740,781,2,25947.96
1568,740,788,1,31236.16
1569,741,173,3,21349.85
1570,741,43,1,35889.34
1571,741,696,2,3491.26
1572,742,81,1,10883.09
1573,743,99,1,26769.25
1574,744,352,1,21293.62
1575,745,115,2,5406.31
1576,746,689,1,8593.81
1577,746,163,1,20592.96
1578,746,151,2,34735.37
1579,746,19,2,40769.51
1580,747,729,1,16921.36
1581,747,286,2,9714.82
1582,748,82,2,9253.4
1583,749,633,2,21144.5
1584,750,397,1,14373.01
1585,750,418,2,20892.0
1586,751,385,1,7851.97
1587,751,3,1,9768.29
1588,751,373,1,13876.11
1589,752,383,2,356.96
1590,753,530,1,8320.22
1591,753,411,1,18826.42
1592,754,406,2,24371.41
1593,754,245,1,9092.13
1594,755,657,3,12313.87
1595,755,90,2,16575.17
1596,755,663,1,1565.02
1597,756,601,1,27199.63
1598,757,243,1,17979.84
1599,757,655,1,6646.98
1600,757,30,1,32955.08
1601,757,147,2,22335.69
1602,758,786,2,5506.35
1603,759,376,2,25403.15
1604,759,237,3,11355.27
1605,759,115,1,5406.31
1606,760,547,2,26289.91
1607,760,441,1,22870.84
1608,760,45,2,13684.16
1609,760,137,1,31623.57
1610,761,141,1,7000.82
1611,761,45,3,13684.16
1612,761,327,2,4653.18
1613,762,527,1,10252.25
1614,763,124,2,22319.14
1615,763,736,2,30699.36
1616,763,562,1,7466.61
1617,764,781,2,25947.96
1618,764,339,2,8956.93
1619,765,506,2,16600.0
1620,766,390,1,22539.93
1621,766,13,2,2424.94
1622,767,434,1,15882.06
1623,767,32,1,18850.68
1624,767,459,2,11587.61
1625,768,135,1,16066.45
1626,769,28,1,3191.28
1627,769,73,1,21709.46
1628,770,744,2,16757.87
1629,770,651,1,12751.05
1630,770,93,1,7314.38
1631,770,434,2,15882.06
1632,771,383,1,356.96
1633,772,252,2,7164.72
1634,773,58,2,37820.55
1635,773,727,1,1006.23
1636,774,712,2,28493.58
1637,774,479,1,3966.8
1638,775,82,3,9253.4
1639,775,777,2,11209.22
1640,775,659,2,3150.42
1641,775,538,2,15315.82
1642,776,440,1,5770.88
1643,777,731,2,29443.21
1644,777,622,1,36868.89
1645,778,8,2,347.29
1646,778,384,1,37134.46
1647,778,704,1,24778.93
1648,779,91,1,34304.53
1649,779,556,3,18374.17
1650,779,272,1,25435.1
1651,779,251,2,14278.64
1652,780,443,1,30965.4
1653,780,501,1,1711.34
1654,781,137,1,31623.57
1655,781,216,1,31716.04
1656,781,580,1,25861.54
1657,781,415,1,21062.36
1658,782,405,2,37768.6
1659,783,450,2,12386.24
1660,784,548,1,10420.67
1661,784,347,1,12012.2
1662,784,668,1,29170.28
1663,784,145,3,25822.37
1664,785,1,1,5409.01
1665,785,67,1,38490.59
1666,785,434,1,15882.06
1667,785,632,2,33231.76
1668,786,507,1,31143.12
1669,786,676,2,25284.62
1670,787,689,2,8593.81
1671,788,707,1,12013.51
1672,788,351,2,9602.47
1673,789,707,1,12013.51
1674,789,624,1,100.77
1675,789,638,2,9957.62
1676,790,403,3,29231.93
1677,790,292,1,21837.74
1678,790,252,1,7164.72
1679,790,219,2,20013.69
1680,791,479,1,3966.8
1681,791,224,1,17081.82
1682,792,306,2,4487.76
1683,792,748,1,7167.11
1684,793,54,2,21179.45
1685,793,244,1,43345.74
1686,794,516,3,18861.42
1687,794,312,1,31142.06
1688,794,139,1,7315.09
1689,795,136,2,4901.85
1690,796,519,2,3906.81
1691,796,172,2,20758.59
1692,797,441,1,22870.84
1693,798,196,3,10230.86
1694,798,521,1,18644.95
1695,799,73,1,21709.46
1696,799,290,1,9255.24
1697,799,588,2,37614.98
1698,799,459,2,11587.61
1699,800,223,2,13033.96
1700,800,602,3,14264.35
1701,800,716,2,9908.73
1702,801,80,3,29825.9
1703,801,264,2,28747.82
1704,801,614,2,4659.39
1705,802,15,2,17444.89
1706,802,289,3,6519.69
1707,803,304,1,19881.9
1708,803,222,1,29322.5
1709,804,134,1,15377.04
1710,805,338,2,10544.43
1711,806,17,3,21319.44
1712,806,5,1,12540.07
1713,807,168,2,14527.98
1714,807,141,3,7000.82
1715,807,198,1,14919.54
1716,807,606,2,25625.63
1717,808,733,3,1222.12
1718,808,473,2,16918.47
1719,809,462,2,25933.96
1720,810,674,1,22527.1
1721,810,560,1,39206.07
1722,811,79,3,13302.33
1723,811,749,1,8933.76
1724,811,205,2,21474.77
1725,811,715,3,25678.98
1726,812,589,2,750.03
1727,812,614,1,4659.39
1728,812,550,3,1083.09
1729,812,278,1,20030.26
1730,813,581,2,3168.29
1731,813,794,1,5410.61
1732,814,456,2,28622.11
1733,814,158,1,3878.05
1734,814,207,1,35125.2
1735,815,394,2,23025.7
1736,816,365,3,5113.03
1737,816,327,2,4653.18
1738,817,682,2,11482.83
1739,817,536,1,29842.76
1740,818,177,1,16294.89
1741,819,54,2,21179.45
1742,820,544,1,13904.13
1743,820,136,3,4901.85
1744,821,362,1,39187.67
1745,821,262,1,35527.07
1746,822,267,2,25655.92
1747,822,71,2,15880.88
1748,823,207,1,35125.2
1749,824,795,2,31023.71
1750,824,239,1,616.66
1751,824,326,3,15673.0
1752,825,199,2,32068.46
1753,825,47,1,10345.1
1754,826,422,3,7826.44
1755,826,63,1,10640.98
1756,826,178,3,25526.06
1757,826,47,1,10345.1
1758,827,796,1,36520.2
1759,827,285,1,7814.13
1760,827,765,1,14159.76
1761,828,622,2,36868.89
1762,829,345,2,22229.05
1763,829,157,1,29312.56
1764,830,277,1,5596.34
1765,830,540,1,18274.77
1766,830,14,1,8796.43
1767,831,770,2,20161.66
1768,831,708,1,6387.76
1769,832,655,3,6646.98
1770,832,229,1,13549.15
1771,832,587,1,26649.84
1772,832,258,2,10019.57
1773,833,443,2,30965.4
1774,833,2,1,15424.76
1775,833,173,1,21349.85
1776,833,735,1,3569.31
1777,834,544,1,13904.13
1778,834,615,1,21696.01
1779,835,320,1,19620.85
1780,836,451,1,26318.56
1781,836,681,2,16605.3
1782,836,471,2,9172.38
1783,836,483,2,4674.37
1784,837,317,3,24066.32
1785,837,69,1,28842.99
1786,837,526,3,4306.88
1787,837,436,2,8990.1
1788,838,773,2,2023.89
1789,838,742,1,34397.31
1790,838,133,3,20543.59
1791,839,431,3,5472.09
1792,839,163,1,20592.96
1793,839,251,1,14278.64
1794,840,386,1,986.22
1795,840,734,1,33410.84
1796,840,638,2,9957.62
1797,841,102,2,17801.59
1798,842,605,1,4972.09
1799,843,783,2,18690.31
1800,843,93,2,7314.38
1801,843,480,1,7250.29
1802,844,349,1,22458.23
1803,844,577,2,25126.21
1804,845,242,1,34635.54
1805,846,122,2,14124.65
1806,846,462,2,25933.96
1807,847,483,3,4674.37
1808,848,324,3,39565.36
1809,848,280,2,21343.08
1810,849,288,2,18625.57
1811,849,478,1,21700.44
1812,849,458,3,37227.69
1813,850,322,2,22673.11
1814,850,208,2,10922.17
1815,851,767,2,10374.18
1816,851,216,2,31716.04
1817,852,617,2,24106.69
1818,852,60,2,28889.82
1819,853,564,2,31747.15
1820,853,216,1,31716.04
1821,854,538,1,15315.82
1822,855,155,1,9533.3
1823,856,647,3,36909.85
1824,857,561,2,21497.82
1825,858,781,1,25947.96
1826,858,101,1,28932.56
1827,858,524,3,37381.17
1828,858,786,2,5506.35
1829,859,38,2,1712.86
1830,859,122,2,14124.65
1831,859,49,1,32736.74
1832,860,148,2,12808.57
1833,860,397,1,14373.01
1834,860,567,1,21018.55
1835,861,623,1,23641.52
1836,861,466,1,6763.82
1837,862,472,2,29290.58
1838,862,524,2,37381.17
1839,863,708,1,6387.76
1840,863,457,2,6904.28
1841,864,674,1,22527.1
1842,865,44,2,1984.72
1843,865,698,3,16403.33
1844,865,787,1,14551.88
1845,865,326,1,15673.0
1846,866,692,2,19116.4
1847,866,757,1,3483.11
1848,866,228,3,27829.24
1849,867,522,1,17806.83
1850,867,551,1,6888.11
1851,868,53,3,7864.23
1852,868,668,1,29170.28
1853,869,204,2,24415.08
1854,870,769,2,40664.39
1855,870,403,1,29231.93
1856,870,796,3,36520.2
1857,870,547,1,26289.91
1858,871,551,1,6888.11
1859,871,55,1,22360.33
1860,872,525,1,23420.29
1861,872,299,2,13208.46
1862,873,791,2,20927.52
1863,874,224,2,17081.82
1864,874,138,1,35806.75
1865,875,214,2,5532.96
1866,875,122,1,14124.65
1867,875,364,2,28059.02
1868,875,597,3,21137.91
1869,876,240,2,14765.05
1870,876,107,2,5251.61
1871,877,91,1,34304.53
1872,877,340,3,21633.36
1873,877,573,3,10671.48
1874,878,308,1,27454.04
1875,879,642,1,34837.83
1876,879,757,2,3483.11
1877,880,25,1,17950.17
1878,880,478,1,21700.44
1879,881,399,3,21089.85
1880,881,181,1,22875.63
1881,882,666,3,25745.82
1882,882,85,2,3626.15
1883,883,453,1,35632.7
1884,884,526,3,4306.88
1885,885,102,1,17801.59
1886,885,234,1,8019.56
1887,886,262,3,35527.07
1888,886,576,2,18727.85
1889,886,209,2,9218.33
1890,887,129,3,16424.8
1891,887,549,3,6274.81
1892,887,415,1,21062.36
1893,887,296,1,15885.84
1894,888,357,3,7581.49
1895,888,768,3,24572.96
1896,888,31,2,17024.91
1897,888,589,2,750.03
1898,889,464,1,19284.52
1899,889,471,2,9172.38
1900,890,2,1,15424.76
1901,891,33,1,29509.56
1902,892,603,1,5755.3
1903,892,558,1,19265.52
1904,892,41,3,16873.53
1905,893,367,3,4965.61
1906,893,633,1,21144.5
1907,894,336,1,15368.6
1908,895,124,1,22319.14
1909,895,281,1,23251.92
1910,896,65,1,24070.82
1911,896,469,2,18710.6
1912,897,54,2,21179.45
1913,897,113,2,8218.58
1914,898,69,2,28842.99
1915,899,343,1,23179.37
1916,899,365,3,5113.03
1917,899,597,1,21137.91
1918,899,777,2,11209.22
1919,900,306,2,4487.76
1920,901,332,3,13478.01
1921,901,3,1,9768.29
1922,901,184,1,12801.26
1923,902,700,2,3491.06
1924,902,262,2,35527.07
1925,903,235,1,18133.37
1926,903,587,2,26649.84
1927,903,1,1,5409.01
1928,904,388,3,31482.93
1929,904,749,3,8933.76
1930,905,203,1,5284.26
1931,905,153,1,31526.07
1932,905,367,1,4965.61
1933,906,219,1,20013.69
1934,906,66,3,16115.52
1935,907,293,2,27604.08
1936,907,250,2,28298.98
1937,908,199,2,32068.46
1938,908,54,1,21179.45
1939,908,716,2,9908.73
1940,909,549,1,6274.81
1941,909,492,1,19604.82
1942,909,250,2,28298.98
1943,909,88,1,2248.91
1944,910,444,2,4487.21
1945,911,16,2,11249.93
1946,912,630,3,5350.53
1947,913,132,2,35179.7
1948,913,339,1,8956.93
1949,914,593,1,13702.49
1950,914,673,1,35031.99
1951,915,761,1,13384.18
1952,915,201,1,27195.48
1953,915,13,1,2424.94
1954,915,414,1,25270.14
1955,916,663,1,1565.02
1956,916,708,3,6387.76
1957,917,759,1,26532.02
1958,917,98,1,24110.02
1959,918,38,1,1712.86
1960,918,106,1,20676.01
1961,919,412,2,12060.83
1962,920,140,1,4206.69
1963,921,134,1,15377.04
1964,921,189,1,29894.64
1965,921,681,1,16605.3
1966,922,757,1,3483.11
1967,922,629,1,31405.2
1968,922,776,1,7439.51
1969,922,48,1,31801.34
1970,923,104,3,32034.98
1971,923,198,1,14919.54
1972,923,234,1,8019.56
1973,924,163,1,20592.96
1974,925,696,1,3491.26
1975,925,291,1,16575.83
